,month,day,hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindGustSpeed,HourlyWindSpeed,POPULATION_PER_MILLION,Total_population_SUMMARY_INDICATORS_Median_age_(years),Total_population_SUMMARY_INDICATORS_Sex_ratio_(males_per_100_females),Estimate_Percent_Total_population_15_to_44_years,Estimate_Percent_Total_population_60_years_and_over,MEDIAN_INCOME_PER_100k,RATIO_OF_NON-FAMILY_TO_FAMILY_HOUSEHOLDS,RATIO_OF_WOKERS_TO_PEOPLE_(OVER_16),Workers_16_years_and_over_Public_transportation_(excluding_taxicab),Workers_16_years_and_over_Walked,Workers_16_years_and_over_Bicycle,"Workers_16_years_and_over_Taxicab,_motorcycle,_or_other_means",Workers_16_years_and_over_Worked_in_county_of_residence,Workers_16_years_and_over_Mean_travel_time_to_work_(minutes),ridesperhour
2083,3.0,28.0,19.0,36,47,0.0,66.0,10.0,42.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3840.0
2084,3.0,28.0,20.0,34,49,0.0,56.0,10.0,42.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2590.0
2085,3.0,28.0,21.0,32,49,0.0,52.0,10.0,42.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1730.0
2086,3.0,28.0,22.0,33,50,0.0,52.0,10.0,43.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1410.0
2087,3.0,28.0,23.0,33,50,0.0,52.0,10.0,43.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,814.0
2088,3.0,29.0,0.0,36,50,0.0,59.0,10.0,44.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,472.0
2089,3.0,29.0,1.0,37,51,0.0,59.0,10.0,45.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,204.0
2090,3.0,29.0,2.0,36,51,0.0,56.0,10.0,44.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,101.0
2091,3.0,29.0,3.0,35,50,0.0,57.0,10.0,43.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,71.0
2092,3.0,29.0,4.0,35,50,0.0,57.0,10.0,43.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,96.0
2093,3.0,29.0,5.0,36,50,0.0,59.0,10.0,44.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,423.0
2094,3.0,29.0,6.0,37,51,0.0,59.0,10.0,45.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1420.0
2095,3.0,29.0,7.0,37,52,0.0,57.0,10.0,45.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3060.0
2096,3.0,29.0,8.0,37,52,0.0,57.0,10.0,45.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5540.0
2097,3.0,29.0,9.0,38,54,0.0,55.0,10.0,46.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4210.0
2098,3.0,29.0,10.0,38,53,0.0,57.0,10.0,46.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2500.0
2099,3.0,29.0,11.0,38,55,0.0,53.0,10.0,47.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2580.0
2100,3.0,29.0,12.0,39,56,0.0,53.0,10.0,48.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3070.0
2101,3.0,29.0,13.0,40,58,0.0,51.0,10.0,49.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3110.0
2102,3.0,29.0,14.0,43,58,0.0,58.0,10.0,50.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3280.0
2103,3.0,29.0,15.0,43,57,0.0,60.0,10.0,50.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2910.0
2104,3.0,29.0,16.0,44,59,0.0,58.0,10.0,51.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3870.0
2105,3.0,29.0,17.0,44,58,0.0,60.0,10.0,51.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6380.0
2106,3.0,29.0,18.0,45,58,0.0,62.0,10.0,51.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5640.0
2107,3.0,29.0,19.0,45,58,0.0,62.0,10.0,51.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3720.0
2108,3.0,29.0,20.0,45,58,0.0,62.0,10.0,51.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2340.0
2109,3.0,29.0,21.0,45,58,0.0,62.0,10.0,51.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1730.0
2110,3.0,29.0,22.0,45,57,0.0,64.0,10.0,51.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1470.0
2111,3.0,29.0,23.0,45,57,0.0,64.0,10.0,51.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1100.0
2112,3.0,30.0,0.0,46,56,0.0,70.0,10.0,51.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,924.0
2113,3.0,30.0,1.0,45,56,0.0,67.0,10.0,50.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,532.0
2114,3.0,30.0,2.0,45,55,0.0,69.0,10.0,50.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,335.0
2115,3.0,30.0,3.0,44,53,0.0,72.0,10.0,49.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,211.0
2116,3.0,30.0,4.0,44,54,0.0,69.0,10.0,49.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,135.0
2117,3.0,30.0,5.0,44,52,0.0,75.0,10.0,48.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,164.0
2118,3.0,30.0,6.0,43,52,0.0,72.0,10.0,48.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,312.0
2119,3.0,30.0,7.0,42,54,0.0,64.0,10.0,48.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,744.0
2120,3.0,30.0,8.0,42,57,0.0,58.0,10.0,50.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1610.0
2121,3.0,30.0,9.0,43,60,0.0,53.0,10.0,51.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2730.0
2122,3.0,30.0,10.0,43,61,0.0,52.0,10.0,52.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3750.0
2123,3.0,30.0,11.0,42,64,0.0,45.0,10.0,53.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4820.0
2124,3.0,30.0,12.0,41,67,0.0,39.0,10.0,54.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5760.0
2125,3.0,30.0,13.0,41,67,0.0,39.0,10.0,54.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6350.0
2126,3.0,30.0,14.0,40,67,0.0,37.0,10.0,53.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6230.0
2127,3.0,30.0,15.0,40,65,0.0,40.0,10.0,52.0,21.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,6370.0
2128,3.0,30.0,16.0,41,64,0.0,43.0,10.0,52.0,21.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5990.0
2129,3.0,30.0,17.0,42,60,0.0,52.0,10.0,51.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5370.0
2130,3.0,30.0,18.0,42,59,0.0,54.0,10.0,50.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4720.0
2131,3.0,30.0,19.0,41,57,0.0,55.0,10.0,49.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3350.0
2132,3.0,30.0,20.0,41,58,0.0,53.0,10.0,50.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2180.0
2133,3.0,30.0,21.0,40,57,0.0,53.0,10.0,49.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1590.0
2134,3.0,30.0,22.0,41,57,0.0,55.0,10.0,49.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1310.0
2135,3.0,30.0,23.0,41,57,0.0,55.0,10.0,49.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1190.0
2136,3.0,31.0,0.0,45,55,0.0,69.0,10.0,50.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,821.0
2137,3.0,31.0,1.0,47,55,0.0,74.0,10.0,51.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,579.0
2138,3.0,31.0,2.0,46,54,0.0,75.0,10.0,50.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,421.0
2139,3.0,31.0,3.0,46,54,0.0,75.0,10.0,50.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,203.0
2140,3.0,31.0,4.0,46,53,0.0,77.0,9.0,49.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,127.0
2141,3.0,31.0,5.0,46,53,0.0,77.0,7.0,49.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,103.0
2142,3.0,31.0,6.0,45,54,0.0,72.0,10.0,49.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,242.0
2143,3.0,31.0,7.0,46,58,0.0,65.0,10.0,52.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,554.0
2144,3.0,31.0,8.0,46,61,0.0,58.0,7.0,53.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1180.0
2145,3.0,31.0,9.0,49,64,0.0,58.0,10.0,56.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2090.0
2146,3.0,31.0,10.0,53,61,0.04,75.0,4.0,57.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2840.0
2147,3.0,31.0,11.0,52,60,0.0,75.0,9.0,56.0,21.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1840.0
2148,3.0,31.0,12.0,45,52,0.01,77.0,7.0,49.0,20.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2050.0
2149,3.0,31.0,13.0,40,49,0.0,71.0,9.0,45.0,20.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1950.0
2150,3.0,31.0,14.0,36,49,0.01,61.0,10.0,43.0,20.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1590.0
2151,3.0,31.0,15.0,35,50,0.0,57.0,10.0,43.0,20.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1700.0
2152,3.0,31.0,16.0,31,50,0.0,48.0,10.0,42.0,25.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2280.0
2153,3.0,31.0,17.0,27,48,0.0,44.0,10.0,39.0,25.0,11.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3150.0
2154,3.0,31.0,18.0,25,46,0.0,44.0,10.0,38.0,29.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3010.0
2155,3.0,31.0,19.0,25,45,0.0,46.0,10.0,37.0,20.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2230.0
2156,3.0,31.0,20.0,24,44,0.0,45.0,10.0,36.0,22.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1590.0
2157,3.0,31.0,21.0,24,42,0.0,49.0,10.0,35.0,22.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1090.0
2158,3.0,31.0,22.0,21,40,0.0,47.0,10.0,33.0,20.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,685.0
2159,3.0,31.0,23.0,21,40,0.0,47.0,10.0,33.0,20.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,440.0
2160,4.0,1.0,0.0,18,38,0.0,44.0,10.0,31.0,22.0,13.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,225.0
2161,4.0,1.0,1.0,17,36,0.0,46.0,10.0,30.0,18.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,109.0
2162,4.0,1.0,2.0,17,35,0.0,48.0,10.0,29.0,18.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,54.0
2163,4.0,1.0,3.0,16,35,0.0,46.0,10.0,29.0,18.0,9.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,21.0
2164,4.0,1.0,4.0,16,34,0.0,48.0,10.0,28.0,20.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,99.0
2165,4.0,1.0,5.0,15,33,0.0,47.0,10.0,27.0,24.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,394.0
2166,4.0,1.0,6.0,15,33,0.0,47.0,10.0,27.0,22.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1350.0
2167,4.0,1.0,7.0,16,35,0.0,46.0,10.0,29.0,17.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2890.0
2168,4.0,1.0,8.0,16,37,0.0,42.0,10.0,30.0,17.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4910.0
2169,4.0,1.0,9.0,16,39,0.0,39.0,10.0,31.0,24.0,7.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3470.0
2170,4.0,1.0,10.0,16,40,0.0,38.0,10.0,32.0,24.0,8.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1870.0
2171,4.0,1.0,11.0,14,42,0.0,32.0,10.0,32.0,21.0,11.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1710.0
2172,4.0,1.0,12.0,13,44,0.0,28.0,10.0,33.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2150.0
2173,4.0,1.0,13.0,12,45,0.0,26.0,10.0,34.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2220.0
2174,4.0,1.0,14.0,10,45,0.0,24.0,10.0,33.0,20.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2490.0
2175,4.0,1.0,15.0,9,45,0.0,23.0,10.0,33.0,18.0,10.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2750.0
2176,4.0,1.0,16.0,8,45,0.0,22.0,10.0,33.0,21.0,11.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3520.0
2177,4.0,1.0,17.0,9,44,0.0,24.0,10.0,33.0,21.0,5.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5980.0
2178,4.0,1.0,18.0,8,43,0.0,24.0,10.0,32.0,21.0,6.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,5940.0
2179,4.0,1.0,19.0,9,42,0.0,25.0,10.0,31.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3760.0
2180,4.0,1.0,20.0,10,42,0.0,27.0,10.0,32.0,21.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2230.0
2181,4.0,1.0,21.0,11,41,0.0,29.0,10.0,31.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1580.0
2182,4.0,1.0,22.0,11,41,0.0,29.0,10.0,31.0,21.0,3.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1100.0
