,month,day,hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindGustSpeed,HourlyWindSpeed,ridesperhour
2919,5.0,2.0,15.0,53,67,0.0,61.0,10.0,59.0,16.0,7.0,43.0
2920,5.0,2.0,16.0,54,66,0.0,65.0,10.0,59.0,16.0,7.0,56.0
2921,5.0,2.0,17.0,54,64,0.0,70.0,10.0,58.0,16.0,3.0,53.0
2922,5.0,2.0,18.0,54,62,0.0,75.0,10.0,58.0,16.0,0.0,56.0
2923,5.0,2.0,19.0,54,60,0.0,80.0,10.0,57.0,16.0,0.0,30.0
2924,5.0,2.0,20.0,54,59,0.0,83.0,10.0,56.0,16.0,0.0,30.0
2925,5.0,2.0,21.0,54,59,0.0,83.0,9.0,56.0,16.0,0.0,11.0
2926,5.0,2.0,22.0,55,58,0.0,90.0,7.0,56.0,16.0,0.0,16.0
2927,5.0,2.0,23.0,55,58,0.0,90.0,7.0,56.0,16.0,0.0,8.0
2928,5.0,3.0,0.0,54,57,0.0,90.0,8.0,55.0,16.0,0.0,9.0
2929,5.0,3.0,1.0,54,57,0.0,90.0,6.0,55.0,16.0,0.0,5.0
2930,5.0,3.0,2.0,54,57,0.0,90.0,4.0,55.0,16.0,0.0,2.0
2931,5.0,3.0,3.0,54,58,0.0,87.0,5.0,56.0,16.0,0.0,1.0
2932,5.0,3.0,4.0,53,59,0.0,81.0,5.0,56.0,16.0,5.0,0.0
2933,5.0,3.0,5.0,53,59,0.0,81.0,4.0,56.0,16.0,0.0,4.0
2934,5.0,3.0,6.0,53,60,0.0,78.0,5.0,56.0,16.0,3.0,35.0
2935,5.0,3.0,7.0,54,63,0.0,73.0,6.0,58.0,16.0,5.0,36.0
2936,5.0,3.0,8.0,55,66,0.0,68.0,6.0,60.0,16.0,0.0,44.0
2937,5.0,3.0,9.0,54,69,0.0,59.0,7.0,60.0,16.0,0.0,44.0
2938,5.0,3.0,10.0,53,73,0.0,50.0,10.0,61.0,16.0,3.0,22.0
2939,5.0,3.0,11.0,55,71,0.0,57.0,10.0,62.0,16.0,0.0,35.0
2940,5.0,3.0,12.0,55,71,0.0,57.0,10.0,62.0,16.0,5.0,47.0
2941,5.0,3.0,13.0,54,69,0.0,59.0,10.0,60.0,16.0,3.0,44.0
2942,5.0,3.0,14.0,54,71,0.0,55.0,10.0,61.0,16.0,3.0,41.0
2943,5.0,3.0,15.0,54,70,0.0,57.0,10.0,61.0,16.0,3.0,51.0
2944,5.0,3.0,16.0,55,69,0.0,61.0,10.0,61.0,16.0,3.0,56.0
2945,5.0,3.0,17.0,53,67,0.0,61.0,10.0,59.0,16.0,3.0,71.0
2946,5.0,3.0,18.0,55,64,0.0,73.0,9.0,59.0,16.0,5.0,59.0
2947,5.0,3.0,19.0,55,62,0.0,78.0,10.0,58.0,16.0,3.0,37.0
2948,5.0,3.0,20.0,55,62,0.0,78.0,10.0,58.0,16.0,6.0,26.0
2949,5.0,3.0,21.0,55,61,0.0,81.0,9.0,58.0,16.0,3.0,16.0
2950,5.0,3.0,22.0,55,61,0.0,81.0,9.0,58.0,16.0,6.0,18.0
2951,5.0,3.0,23.0,55,61,0.0,81.0,9.0,58.0,16.0,6.0,10.0
2952,5.0,4.0,0.0,54,59,0.0,83.0,8.0,56.0,16.0,0.0,15.0
2953,5.0,4.0,1.0,54,60,0.0,80.0,7.0,57.0,16.0,0.0,3.0
2954,5.0,4.0,2.0,54,60,0.0,80.0,6.0,57.0,16.0,0.0,4.0
2955,5.0,4.0,3.0,53,60,0.0,78.0,6.0,56.0,16.0,0.0,4.0
2956,5.0,4.0,4.0,53,60,0.0,78.0,6.0,56.0,16.0,3.0,1.0
2957,5.0,4.0,5.0,53,61,0.0,75.0,5.0,57.0,16.0,0.0,0.0
2958,5.0,4.0,6.0,53,62,0.0,73.0,5.0,57.0,16.0,0.0,8.0
2959,5.0,4.0,7.0,53,64,0.0,68.0,6.0,58.0,16.0,3.0,5.0
2960,5.0,4.0,8.0,54,68,0.0,61.0,6.0,60.0,16.0,0.0,6.0
2961,5.0,4.0,9.0,54,69,0.0,59.0,7.0,60.0,16.0,6.0,24.0
2962,5.0,4.0,10.0,53,72,0.0,52.0,8.0,61.0,16.0,0.0,25.0
2963,5.0,4.0,11.0,54,72,0.0,53.0,7.0,61.0,16.0,6.0,30.0
2964,5.0,4.0,12.0,55,71,0.0,57.0,10.0,62.0,16.0,3.0,36.0
2965,5.0,4.0,13.0,55,70,0.0,59.0,10.0,61.0,16.0,3.0,58.0
2966,5.0,4.0,14.0,54,68,0.0,61.0,10.0,60.0,16.0,0.0,48.0
2967,5.0,4.0,15.0,54,69,0.0,59.0,10.0,60.0,16.0,0.0,51.0
2968,5.0,4.0,16.0,54,67,0.0,63.0,10.0,60.0,16.0,3.0,41.0
2969,5.0,4.0,17.0,54,65,0.0,68.0,10.0,59.0,16.0,3.0,43.0
2970,5.0,4.0,18.0,54,62,0.0,75.0,7.0,58.0,16.0,3.0,49.0
2971,5.0,4.0,19.0,54,61,0.0,78.0,9.0,57.0,16.0,6.0,38.0
2972,5.0,4.0,20.0,54,60,0.0,80.0,9.0,57.0,16.0,0.0,14.0
2973,5.0,4.0,21.0,54,60,0.0,80.0,9.0,57.0,16.0,3.0,20.0
2974,5.0,4.0,22.0,54,60,0.0,80.0,9.0,57.0,16.0,3.0,21.0
2975,5.0,4.0,23.0,54,60,0.0,80.0,9.0,57.0,16.0,3.0,18.0
2976,5.0,5.0,0.0,54,60,0.0,80.0,9.0,57.0,16.0,0.0,4.0
2977,5.0,5.0,1.0,52,60,0.0,75.0,8.0,56.0,16.0,0.0,7.0
2978,5.0,5.0,2.0,52,61,0.0,72.0,9.0,56.0,16.0,0.0,5.0
2979,5.0,5.0,3.0,52,61,0.0,72.0,8.0,56.0,16.0,0.0,1.0
2980,5.0,5.0,4.0,52,60,0.0,75.0,9.0,56.0,16.0,0.0,2.0
2981,5.0,5.0,5.0,52,60,0.0,75.0,8.0,56.0,16.0,0.0,0.0
2982,5.0,5.0,6.0,53,60,0.0,78.0,8.0,56.0,16.0,0.0,3.0
2983,5.0,5.0,7.0,53,62,0.0,73.0,8.0,57.0,16.0,0.0,8.0
2984,5.0,5.0,8.0,51,65,0.0,61.0,9.0,57.0,16.0,3.0,5.0
2985,5.0,5.0,9.0,52,70,0.0,53.0,10.0,60.0,16.0,3.0,12.0
2986,5.0,5.0,10.0,52,71,0.0,51.0,10.0,60.0,16.0,0.0,16.0
2987,5.0,5.0,11.0,52,67,0.0,59.0,10.0,59.0,16.0,5.0,35.0
2988,5.0,5.0,12.0,51,67,0.0,57.0,10.0,58.0,16.0,5.0,35.0
2989,5.0,5.0,13.0,51,67,0.0,57.0,10.0,58.0,16.0,3.0,47.0
2990,5.0,5.0,14.0,51,65,0.0,61.0,10.0,57.0,16.0,6.0,63.0
2991,5.0,5.0,15.0,51,64,0.0,63.0,10.0,57.0,16.0,8.0,50.0
2992,5.0,5.0,16.0,48,63,0.0,58.0,10.0,55.0,16.0,5.0,52.0
2993,5.0,5.0,17.0,49,61,0.0,65.0,10.0,55.0,16.0,5.0,43.0
2994,5.0,5.0,18.0,51,60,0.0,72.0,10.0,55.0,16.0,0.0,34.0
2995,5.0,5.0,19.0,51,60,0.0,72.0,10.0,55.0,16.0,0.0,37.0
2996,5.0,5.0,20.0,51,60,0.0,72.0,10.0,55.0,16.0,0.0,16.0
2997,5.0,5.0,21.0,52,60,0.0,75.0,10.0,56.0,16.0,0.0,14.0
2998,5.0,5.0,22.0,54,59,0.0,83.0,10.0,56.0,16.0,0.0,7.0
2999,5.0,5.0,23.0,54,59,0.0,83.0,10.0,56.0,16.0,0.0,8.0
3000,5.0,6.0,0.0,54,58,0.01,87.0,7.0,56.0,16.0,0.0,2.0
3001,5.0,6.0,1.0,53,57,0.0,87.0,10.0,55.0,16.0,0.0,1.0
3002,5.0,6.0,2.0,53,57,0.01,87.0,10.0,55.0,16.0,0.0,1.0
3003,5.0,6.0,3.0,53,57,0.0,87.0,10.0,55.0,16.0,0.0,1.0
3004,5.0,6.0,4.0,53,57,0.0,87.0,10.0,55.0,16.0,0.0,0.0
3005,5.0,6.0,5.0,54,58,0.0,87.0,10.0,56.0,16.0,0.0,2.0
3006,5.0,6.0,6.0,52,60,0.0,75.0,10.0,56.0,16.0,0.0,13.0
3007,5.0,6.0,7.0,51,63,0.0,65.0,10.0,56.0,16.0,0.0,36.0
3008,5.0,6.0,8.0,51,67,0.0,57.0,10.0,58.0,16.0,0.0,49.0
3009,5.0,6.0,9.0,50,68,0.0,53.0,10.0,58.0,16.0,0.0,35.0
3010,5.0,6.0,10.0,51,66,0.0,59.0,10.0,58.0,16.0,6.0,22.0
3011,5.0,6.0,11.0,50,66,0.0,56.0,10.0,57.0,16.0,6.0,34.0
3012,5.0,6.0,12.0,51,66,0.0,59.0,10.0,58.0,16.0,3.0,53.0
3013,5.0,6.0,13.0,50,67,0.0,55.0,10.0,58.0,16.0,7.0,30.0
3014,5.0,6.0,14.0,49,66,0.0,54.0,10.0,57.0,16.0,7.0,48.0
3015,5.0,6.0,15.0,51,64,0.0,63.0,10.0,57.0,16.0,9.0,42.0
3016,5.0,6.0,16.0,50,64,0.0,60.0,10.0,56.0,16.0,3.0,61.0
3017,5.0,6.0,17.0,52,63,0.0,68.0,10.0,57.0,16.0,3.0,58.0
3018,5.0,6.0,18.0,52,63,0.0,68.0,10.0,57.0,16.0,0.0,51.0
3019,5.0,6.0,19.0,52,62,0.0,70.0,10.0,56.0,16.0,3.0,41.0
3020,5.0,6.0,20.0,52,61,0.0,72.0,10.0,56.0,16.0,3.0,20.0
3021,5.0,6.0,21.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,22.0
3022,5.0,6.0,22.0,51,61,0.0,70.0,10.0,56.0,16.0,3.0,12.0
3023,5.0,6.0,23.0,51,61,0.0,70.0,10.0,56.0,16.0,3.0,9.0
3024,5.0,7.0,0.0,51,58,0.0,78.0,10.0,54.0,16.0,0.0,1.0
3025,5.0,7.0,1.0,52,57,0.0,83.0,10.0,54.0,16.0,0.0,3.0
3026,5.0,7.0,2.0,51,58,0.0,78.0,10.0,54.0,16.0,0.0,3.0
3027,5.0,7.0,3.0,52,59,0.0,78.0,10.0,55.0,16.0,0.0,1.0
3028,5.0,7.0,4.0,51,59,0.0,75.0,10.0,55.0,16.0,0.0,0.0
3029,5.0,7.0,5.0,51,59,0.0,75.0,10.0,55.0,16.0,0.0,2.0
3030,5.0,7.0,6.0,51,59,0.0,75.0,10.0,55.0,16.0,0.0,25.0
3031,5.0,7.0,7.0,52,60,0.0,75.0,10.0,56.0,16.0,0.0,27.0
3032,5.0,7.0,8.0,51,61,0.0,70.0,10.0,56.0,16.0,0.0,54.0
3033,5.0,7.0,9.0,52,63,0.0,68.0,10.0,57.0,16.0,0.0,32.0
3034,5.0,7.0,10.0,51,63,0.0,65.0,10.0,56.0,16.0,5.0,13.0
3035,5.0,7.0,11.0,51,64,0.0,63.0,10.0,57.0,16.0,3.0,25.0
3036,5.0,7.0,12.0,51,65,0.0,61.0,10.0,57.0,16.0,5.0,31.0
3037,5.0,7.0,13.0,51,65,0.0,61.0,10.0,57.0,16.0,3.0,25.0
3038,5.0,7.0,14.0,51,67,0.0,57.0,10.0,58.0,16.0,3.0,26.0
3039,5.0,7.0,15.0,50,65,0.0,59.0,10.0,57.0,16.0,3.0,33.0
3040,5.0,7.0,16.0,50,66,0.0,56.0,10.0,57.0,16.0,5.0,57.0
3041,5.0,7.0,17.0,50,64,0.0,60.0,10.0,56.0,16.0,3.0,67.0
3042,5.0,7.0,18.0,50,62,0.0,65.0,10.0,55.0,16.0,0.0,36.0
3043,5.0,7.0,19.0,50,62,0.0,65.0,10.0,55.0,16.0,0.0,27.0
3044,5.0,7.0,20.0,50,61,0.0,67.0,10.0,55.0,16.0,0.0,21.0
3045,5.0,7.0,21.0,50,61,0.0,67.0,10.0,55.0,16.0,0.0,11.0
3046,5.0,7.0,22.0,53,60,0.0,78.0,10.0,56.0,16.0,3.0,10.0
3047,5.0,7.0,23.0,53,60,0.0,78.0,10.0,56.0,16.0,3.0,9.0
3048,5.0,8.0,0.0,53,60,0.0,78.0,10.0,56.0,16.0,0.0,13.0
3049,5.0,8.0,1.0,53,60,0.0,78.0,10.0,56.0,16.0,0.0,2.0
3050,5.0,8.0,2.0,52,60,0.0,75.0,10.0,56.0,16.0,0.0,1.0
3051,5.0,8.0,3.0,53,60,0.0,78.0,10.0,56.0,16.0,0.0,1.0
3052,5.0,8.0,4.0,53,59,0.0,81.0,10.0,56.0,16.0,0.0,1.0
3053,5.0,8.0,5.0,53,60,0.0,78.0,10.0,56.0,16.0,0.0,3.0
3054,5.0,8.0,6.0,53,61,0.0,75.0,9.0,57.0,16.0,0.0,19.0
3055,5.0,8.0,7.0,53,61,0.0,75.0,10.0,57.0,16.0,0.0,34.0
3056,5.0,8.0,8.0,53,61,0.0,75.0,10.0,57.0,16.0,0.0,49.0
3057,5.0,8.0,9.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,30.0
3058,5.0,8.0,10.0,51,63,0.0,65.0,10.0,56.0,16.0,0.0,22.0
3059,5.0,8.0,11.0,51,64,0.0,63.0,10.0,57.0,16.0,5.0,42.0
3060,5.0,8.0,12.0,51,64,0.0,63.0,10.0,57.0,16.0,5.0,54.0
3061,5.0,8.0,13.0,51,64,0.0,63.0,10.0,57.0,16.0,0.0,49.0
3062,5.0,8.0,14.0,52,64,0.0,65.0,10.0,57.0,16.0,5.0,35.0
3063,5.0,8.0,15.0,52,64,0.0,65.0,10.0,57.0,16.0,6.0,41.0
3064,5.0,8.0,16.0,52,64,0.0,65.0,10.0,57.0,16.0,5.0,58.0
3065,5.0,8.0,17.0,51,63,0.0,65.0,10.0,56.0,16.0,3.0,68.0
3066,5.0,8.0,18.0,51,62,0.0,67.0,10.0,56.0,16.0,0.0,28.0
3067,5.0,8.0,19.0,52,61,0.0,72.0,10.0,56.0,16.0,5.0,38.0
3068,5.0,8.0,20.0,52,61,0.0,72.0,10.0,56.0,16.0,3.0,14.0
3069,5.0,8.0,21.0,52,60,0.0,75.0,10.0,56.0,16.0,0.0,18.0
3070,5.0,8.0,22.0,52,60,0.0,75.0,10.0,56.0,16.0,0.0,15.0
3071,5.0,8.0,23.0,52,60,0.0,75.0,10.0,56.0,16.0,0.0,5.0
3072,5.0,9.0,0.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,4.0
3073,5.0,9.0,1.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,7.0
3074,5.0,9.0,2.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,0.0
3075,5.0,9.0,3.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,2.0
3076,5.0,9.0,4.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,2.0
3077,5.0,9.0,5.0,53,61,0.0,75.0,10.0,57.0,16.0,0.0,4.0
3078,5.0,9.0,6.0,53,61,0.0,75.0,9.0,57.0,16.0,0.0,25.0
3079,5.0,9.0,7.0,53,61,0.0,75.0,9.0,57.0,16.0,0.0,30.0
3080,5.0,9.0,8.0,52,63,0.0,68.0,10.0,57.0,16.0,3.0,43.0
3081,5.0,9.0,9.0,52,64,0.0,65.0,6.0,57.0,16.0,0.0,34.0
3082,5.0,9.0,10.0,54,65,0.0,68.0,10.0,59.0,16.0,0.0,31.0
3083,5.0,9.0,11.0,54,65,0.0,68.0,10.0,59.0,16.0,0.0,34.0
3084,5.0,9.0,12.0,53,66,0.0,63.0,10.0,59.0,16.0,0.0,41.0
3085,5.0,9.0,13.0,53,66,0.0,63.0,10.0,59.0,16.0,0.0,43.0
3086,5.0,9.0,14.0,53,66,0.0,63.0,10.0,59.0,16.0,3.0,34.0
3087,5.0,9.0,15.0,53,64,0.0,68.0,10.0,58.0,16.0,7.0,37.0
3088,5.0,9.0,16.0,53,63,0.0,70.0,10.0,57.0,16.0,3.0,53.0
3089,5.0,9.0,17.0,54,62,0.0,75.0,10.0,57.0,16.0,5.0,59.0
3090,5.0,9.0,18.0,53,62,0.0,73.0,10.0,57.0,16.0,0.0,42.0
3091,5.0,9.0,19.0,53,62,0.0,73.0,10.0,57.0,16.0,0.0,37.0
3092,5.0,9.0,20.0,52,62,0.0,70.0,10.0,56.0,16.0,0.0,32.0
3093,5.0,9.0,21.0,52,62,0.0,70.0,10.0,56.0,16.0,0.0,25.0
3094,5.0,9.0,22.0,51,61,0.0,70.0,10.0,56.0,16.0,0.0,17.0
3095,5.0,9.0,23.0,51,61,0.0,70.0,10.0,56.0,16.0,0.0,12.0
3096,5.0,10.0,0.0,51,61,0.0,70.0,10.0,56.0,16.0,0.0,4.0
3097,5.0,10.0,1.0,51,61,0.0,70.0,10.0,56.0,16.0,0.0,4.0
3098,5.0,10.0,2.0,51,61,0.0,70.0,10.0,56.0,16.0,0.0,0.0
3099,5.0,10.0,3.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,1.0
3100,5.0,10.0,4.0,52,61,0.0,72.0,10.0,56.0,16.0,0.0,1.0
3101,5.0,10.0,5.0,51,62,0.0,67.0,10.0,56.0,16.0,0.0,2.0
3102,5.0,10.0,6.0,52,62,0.0,70.0,10.0,56.0,16.0,0.0,13.0
3103,5.0,10.0,7.0,53,61,0.0,75.0,10.0,57.0,16.0,0.0,29.0
3104,5.0,10.0,8.0,54,61,0.0,78.0,9.0,57.0,16.0,0.0,41.0
3105,5.0,10.0,9.0,54,62,0.0,75.0,9.0,58.0,16.0,0.0,23.0
3106,5.0,10.0,10.0,52,65,0.0,63.0,10.0,58.0,16.0,5.0,29.0
3107,5.0,10.0,11.0,52,67,0.0,59.0,10.0,59.0,16.0,0.0,40.0
3108,5.0,10.0,12.0,53,67,0.0,61.0,10.0,59.0,16.0,6.0,39.0
3109,5.0,10.0,13.0,52,68,0.0,57.0,10.0,59.0,16.0,0.0,50.0
3110,5.0,10.0,14.0,54,66,0.0,65.0,10.0,59.0,16.0,5.0,53.0
3111,5.0,10.0,15.0,54,65,0.0,68.0,10.0,59.0,16.0,3.0,60.0
3112,5.0,10.0,16.0,54,64,0.0,70.0,10.0,58.0,16.0,3.0,37.0
3113,5.0,10.0,17.0,53,64,0.0,68.0,10.0,58.0,16.0,0.0,55.0
3114,5.0,10.0,18.0,53,64,0.0,68.0,10.0,58.0,16.0,0.0,48.0
3115,5.0,10.0,19.0,53,63,0.0,70.0,10.0,57.0,16.0,0.0,30.0
3116,5.0,10.0,20.0,53,63,0.0,70.0,10.0,57.0,16.0,0.0,31.0
3117,5.0,10.0,21.0,53,62,0.0,73.0,10.0,57.0,16.0,0.0,12.0
3118,5.0,10.0,22.0,53,61,0.0,75.0,10.0,57.0,16.0,0.0,14.0
3119,5.0,10.0,23.0,53,61,0.0,75.0,10.0,57.0,16.0,0.0,13.0
3120,5.0,11.0,0.0,53,59,0.0,81.0,10.0,56.0,16.0,0.0,12.0
3121,5.0,11.0,1.0,53,59,0.0,81.0,10.0,56.0,16.0,0.0,1.0
3122,5.0,11.0,2.0,53,59,0.0,81.0,10.0,56.0,16.0,0.0,0.0
3123,5.0,11.0,3.0,53,59,0.0,81.0,10.0,56.0,16.0,0.0,0.0
3124,5.0,11.0,4.0,53,58,0.0,84.0,10.0,55.0,16.0,0.0,1.0
3125,5.0,11.0,5.0,53,58,0.0,84.0,10.0,55.0,16.0,0.0,2.0
3126,5.0,11.0,6.0,54,64,0.0,70.0,10.0,58.0,16.0,0.0,5.0
3127,5.0,11.0,7.0,54,67,0.0,63.0,10.0,60.0,16.0,0.0,9.0
3128,5.0,11.0,8.0,54,70,0.0,57.0,10.0,61.0,16.0,0.0,12.0
3129,5.0,11.0,9.0,53,70,0.0,55.0,10.0,60.0,16.0,0.0,27.0
3130,5.0,11.0,10.0,52,74,0.0,46.0,10.0,61.0,16.0,0.0,26.0
3131,5.0,11.0,11.0,52,72,0.0,50.0,10.0,61.0,16.0,7.0,29.0
3132,5.0,11.0,12.0,54,73,0.0,51.0,10.0,62.0,16.0,6.0,50.0
